0,1.5372,0.06067,0.025711,-0.20963,0,1.0592,-0.70419,-0.15671,-0.18639
0,-1.8008,-1.9704,0.10049,1.5834,0,-0.63922,-1.0722,0.84469,1.8829
0,-0.11222,-0.11046,0.70463,-0.36663,0,0.26209,-0.32064,0.29326,0.048659
0,-0.93977,-3.0531,-0.74065,-0.8628,0,-0.47523,-0.35793,2.3287,0.68805
0,1.2651,0.23322,0.49759,-0.52885,0,0.83334,0.77815,-1.1067,-0.47506
0,0.13458,0.92348,-0.32003,0.82129,0,-0.30987,1.6239,-1.6303,-0.73919
0,-0.022086,0.35233,1.4953,-1.0946,0,-0.30213,1.0025,0.2278,-1.2514
0,1.1739,-2.0603,-1.2193,-0.13028,0,-0.061278,-1.829,1.8897,1.3373
0,-0.22425,0.57559,0.23254,-0.19502,0,-0.52943,0.601,0.57921,-0.95246
0,-0.26665,-1.2492,-0.67197,0.19189,0,1.8476,1.7088,-0.88801,-1.7462
0,-0.25612,-1.2731,-1.1371,-1.8136,0,-4.8108,-5.5054,-2.7331,-7.2271
0,-1.0955,-1.1187,0.061292,1.8875,0,-0.29796,-0.36004,0.056642,1.0127
0,-0.0099745,1.9504,-0.49334,1.0864,0,-0.32279,2.9061,-5.3394,4.3543
0,1.4293,0.50503,0.38618,0.23515,0,2.6968,-3.5689,2.2966,0.78171
0,1.341,0.5364,0.62083,-0.92634,0,0.52914,-1.5647,2.3019,-1.8746
0,0.38568,-0.50816,0.34969,0.052142,0,-0.097164,-0.036995,0.24854,0.014377
0,0.45298,0.27654,0.021274,0.85632,0,0.17116,0.44733,0.55834,-2.2815
0,-1.7224,-0.068254,-0.10312,-0.3298,0,-1.6727,1.4092,2.6581,-0.25273
0,1.6938,0.45045,0.87642,-0.22274,0,0.59901,0.08176,0.49876,-1.2875
0,1.5447,0.6804,-0.61462,-1.7157,0,-1.9135,-3.6388,1.9648,-4.625
0,-0.5934,-2.6456,0.23243,0.40397,0,-0.012038,-1.2224,1.127,0.077373
0,-1.2006,-1.4078,-1.2569,-2.1806,0,-5.4496,-0.27376,0.91177,-3.1732
0,0.71476,1.2939,0.87834,1.3278,0,-3.6885,5.9743,-2.7676,-1.2293
0,0.030348,-0.20386,0.018307,-0.29589,0,-0.23166,-0.25668,0.50886,0.23799
0,0.76854,1.3414,1.8922,0.56788,0,-0.55921,1.8405,1.1864,-3.5616
0,-2.3587,-2.823,-3.3082,0.14765,0,-0.81102,-0.4754,-2.0377,3.9525
0,-1.8091,-1.2781,-1.7381,-1.1072,0,-9.2051,-2.8432,-12.25,-7.1315
0,-0.76014,-1.1989,0.76509,-0.20178,0,-1.1841,0.50758,0.86753,-0.47708
0,-0.037088,-0.27097,0.11377,-0.25595,0,0.087931,-0.7511,0.84342,0.071322
0,0.43037,-0.57765,-0.094775,0.55728,0,-0.38474,0.18335,-0.069872,0.27783
0,-3.2779,-3.3051,-3.6206,-0.73669,0,-3.6644,-0.41484,1.1816,1.908
0,-1.2009,-1.3128,1.7075,0.32396,0,0.42465,-0.85878,-0.72676,-3.5445
0,-0.89684,0.87519,-0.59655,0.18671,0,0.59727,2.7348,-1.3372,-2.8126
0,0.73431,0.12966,0.30762,0.6326,0,-0.020152,0.84282,-0.77001,-0.55822
0,0.45693,1.0366,1.1486,-0.61135,0,-0.22562,1.6608,2.6283,-3.4586
0,-1.1939,-1.4575,0.075595,-0.48169,0,-0.2134,0.51096,0.22426,-0.79106
0,-0.35512,1.1288,1.2112,-0.33275,0,-0.59549,1.2533,1.1839,-2.2679
0,0.891,-1.2946,-0.33125,-1.1995,0,1.6765,-2.0892,2.8794,-2.5312
0,-1.4147,1.1858,0.89771,-0.70157,0,-1.1723,3.6314,1.235,-5.758
0,0.47687,-0.83617,-0.37545,0.58875,0,1.1304,0.28575,-1.1498,-3.4476
0,-2.6271,-3.3698,-0.31654,0.67866,0,-2.6936,0.1673,1.5504,1.4458
0,-0.67815,-0.48163,-0.45663,0.99571,0,-0.81474,0.24849,0.60399,0.21802
0,-2.7943,-2.4526,-0.96977,0.50008,0,-1.2114,-0.099746,-0.92881,0.85188
0,0.49574,0.74964,0.38813,-0.091209,0,0.27536,0.78832,-0.48081,-0.89841
0,0.92344,0.65737,0.61691,-0.25824,0,0.58165,-0.17226,0.6635,-1.2527
0,-0.54906,-1.1455,0.47862,-0.10677,0,-0.30726,-0.35929,1.1449,-0.47662
0,-0.18893,0.891,0.098355,-0.35352,0,0.091875,0.75835,-0.60517,-0.070618
0,-0.29596,0.802,0.50107,0.50059,0,-4.3254,3.5304,1.7479,0.80295
0,-0.45047,-1.6833,-2.2214,-1.3022,0,-3.9487,-0.97472,-1.7031,-1.2559
0,1.087,1.5142,0.86897,0.16995,0,0.109,0.89896,-0.87112,-2.5169
0,1.0284,-0.39451,-1.5444,1.4461,0,1.3632,0.71466,-0.63453,-0.37476
0,-0.46609,-0.31971,-0.31,2.0215,0,-0.51666,-0.47013,0.33346,1.5191
0,-1.8699,-1.1041,0.864,0.5991,0,-0.64374,-0.5489,1.5868,1.089
0,1.897,0.68116,-0.22667,-0.58533,0,0.68022,-0.037118,-0.66001,0.33156
0,1.1126,-0.22388,-0.89494,-0.10701,0,-0.38728,0.48735,-1.0835,1.2467
0,1.5593,-0.32295,0.76899,0.40723,0,1.7484,0.53801,-1.1793,-1.4137
0,1.2959,-0.35339,1.5342,-0.17349,0,-0.13517,-1.7956,3.1704,-4.4039
0,1.8471,1.5563,0.073694,-0.89155,0,-3.5519,0.96679,-1.9615,-3.4921
0,-0.43231,0.43562,-0.39756,-0.1535,0,-0.37195,0.30506,0.55257,-0.15838
0,1.9709,2.478,-0.094998,-0.86072,0,-0.37662,1.0604,-1.6058,0.016416
0,-0.42301,0.45203,0.24795,-0.95096,0,-0.98274,0.57914,1.4991,-0.37276
0,-1.0938,-0.36372,0.16648,0.20383,0,0.48586,-1.2318,0.94223,0.022346
0,1.337,-0.78073,-0.63477,-1.4954,0,0.93093,-1.755,1.9664,-0.92549
0,0.16804,-0.73504,0.47898,0.29166,0,-0.6164,0.48035,0.13509,-0.40137
0,-1.7111,-0.27153,0.61204,0.019508,0,-1.4034,0.42507,2.3137,-1.1227
0,-0.69449,0.96376,0.6333,-0.60721,0,0.0757,0.53719,0.97638,-2.3389
0,-0.63984,0.68965,0.5582,-0.84338,0,0.64999,0.22236,-0.121,-1.279
0,0.76907,0.95259,0.69037,-0.047614,0,0.56228,1.4344,-0.79755,-2.3155
0,0.8899,1.321,0.42106,0.43175,0,0.039781,0.30628,-2.4853,-2.9677
0,1.1485,-0.61715,0.4243,-0.018243,0,0.49499,-0.66728,0.77072,-0.63911
0,1.5817,1.4408,0.81307,0.66923,0,0.13307,1.433,-0.1407,-2.3651
0,-0.98929,-1.1954,-0.20546,-0.60976,0,-4.7304,-4.3186,-0.67096,-5.6947
0,-1.1992,0.78091,0.38746,0.18559,0,-0.69608,2.0452,0.4255,-2.9828
0,1.8786,-0.41577,-0.032404,-0.062271,0,0.3805,-0.021783,-0.42435,0.31257
0,-0.065898,-0.79736,-0.20255,-0.029673,0,-0.059809,-0.44418,0.50248,0.12726
0,0.14716,-0.1383,0.13829,0.23468,0,0.14924,-0.17609,0.45605,-0.49471
0,0.0066122,0.5505,0.60572,0.46705,0,-0.17043,1.2447,-0.64345,-0.93208
0,0.83139,-0.11219,0.046955,0.68161,0,1.6967,1.362,-1.1481,-2.9939
0,1.0007,1.0558,-0.44622,-0.558,0,0.34453,1.7071,-0.26818,-2.6653
0,-2.4144,-1.3537,-0.0005735,-0.6552,0,-6.6033,-4.5504,6.6862,1.2282
0,-0.49636,0.75252,0.76971,-0.080447,0,-0.97152,1.6652,-0.26738,-0.97172
0,0.36648,0.28277,-0.15471,0.85857,0,0.084682,0.032188,-0.65383,0.57592
0,-1.1008,-0.80975,-0.44632,-0.4063,0,-0.58708,-0.036273,0.31679,0.61184
0,-0.56119,-0.66026,-0.588,0.40788,0,-0.6131,-0.70575,0.75892,0.83206
0,-0.10532,0.92154,0.44434,0.18365,0,0.93314,-0.28867,0.94572,-2.6459
0,-0.51939,1.4196,-0.016397,0.0347,0,0.50499,2.0329,-1.2673,-2.9406
0,3.3153,2.5729,1.7243,-0.3888,0,0.35911,2.0492,2.3199,-4.1156
0,0.13494,-0.03857,-0.24405,0.4284,0,0.27187,0.97335,-0.33675,-1.0314
0,1.2233,-0.20717,0.1968,0.63398,0,0.31159,-0.60233,0.21019,0.21074
0,-0.47007,1.0451,0.3196,0.62474,0,-0.018549,1.0811,-0.68941,-1.0725
0,-0.045328,0.19596,1.4661,-0.76454,0,0.65991,-0.40037,1.617,-2.4257
0,1.3575,0.067068,-1.856,-0.23231,0,0.52981,-0.30372,-1.5817,1.6898
0,1.2432,-0.00055789,-1.5123,1.1419,0,-0.76493,0.15181,0.077447,-0.065773
0,1.548,1.3235,0.66495,0.30346,0,1.7052,-0.43227,0.0090767,-1.0214
0,-0.031466,-0.82768,-1.6589,-0.80505,0,-3.1447,1.5016,-3.5568,1.705
0,0.34393,-0.62531,-0.84041,1.0561,0,-0.15115,-0.30145,-0.008944,0.84704
0,-0.17206,-0.011182,0.63152,-0.30594,0,0.12398,0.31849,0.45852,-0.9492
0,-0.21842,-0.66828,0.92762,0.043969,0,-0.78192,0.52243,0.38504,-0.90453
0,0.78836,1.2241,-0.32345,-0.24203,0,-1.2483,1.8378,-1.6308,0.13448
0,1.2103,-0.69257,-0.97433,-0.44909,0,1.1541,-1.3556,-0.91327,2.0516
0,1.666,-0.0082908,0.86688,-0.53273,0,0.4408,0.72955,-0.39337,-0.98552
0,0.48056,-0.47987,0.52394,-0.12456,0,0.18759,-0.25455,0.51477,-0.63218
0,1.15,-0.086277,1.1174,0.013148,0,1.2806,-0.51283,-0.046439,-1.7003
0,1.5549,1.4053,-0.61427,-0.31862,0,1.0808,0.96723,0.074799,-2.6455
0,-0.029879,-0.55099,0.72535,0.048924,0,-0.15058,0.32612,0.26759,-0.72352
0,0.0076955,0.40572,0.047395,-0.14597,0,0.32449,0.31855,0.0017056,-1.1526
0,1.0376,-0.72354,-0.48277,0.17281,0,0.21083,-0.77104,0.51481,-0.0028013
0,-0.70417,-1.1499,1.4581,-0.11191,0,-0.61468,0.05984,1.2016,-1.0407
0,-1.6555,-0.35853,0.82424,-0.19257,0,-0.25719,-0.0069731,0.69771,-0.43561
0,1.5367,0.62725,1.8931,-1.2826,0,1.0716,0.80662,-0.19744,-2.1714
0,1.0864,-1.2662,1.0651,-0.37121,0,-0.0059375,-0.074103,0.34268,-0.40017
0,0.32114,0.82688,-0.34074,0.098024,0,0.45043,0.9313,-0.66643,-1.2657
0,-0.38634,-0.53065,1.1123,-0.36009,0,-0.090555,-0.032123,1.1362,-1.4115
0,2.0165,-0.81291,0.77537,0.89611,0,0.57249,-0.64988,0.48538,-0.14355
0,0.12742,-0.1922,0.36613,0.29188,0,-0.1832,0.28902,0.34319,-0.84063
0,0.34582,0.45494,0.0019848,0.14956,0,0.11443,1.0536,-0.63174,-1.0723
0,-0.12544,-0.058167,0.63923,-0.29904,0,-0.2027,0.30362,0.96262,-1.308
0,0.92824,4.3954,1.9351,0.21147,0,-2.2568,3.7357,3.8831,-7.3791
0,1.7924,1.4098,1.0399,-0.14469,0,2.0796,0.55642,-1.5298,-2.9044
0,1.3608,-0.52849,0.52151,1.2147,0,1.4867,-0.17177,0.34633,-2.046
0,-1.3747,0.84034,1.1228,-0.34518,0,0.029762,0.45823,1.0596,-2.2071
0,0.70337,-0.22277,-0.26964,-0.79221,0,-0.48266,0.0035836,0.47789,0.013164
0,-0.48358,-0.86106,0.19078,0.45151,0,-1.4137,1.4018,-0.2652,-0.26731
0,0.13819,0.59482,0.074722,-0.37122,0,0.79984,0.086084,0.035426,-1.7358
0,0.54606,0.19404,0.63972,0.79584,0,1.4288,-0.26333,-1.7975,0.36347
0,-1.2478,-0.73133,-0.1072,0.6571,0,-0.57976,-0.41086,1.2569,0.0066638
0,0.66888,2.6912,0.27995,-1.3048,0,0.47036,2.3509,-1.4262,-2.5662
0,1.181,1.3807,0.22358,0.44249,0,0.08178,0.81325,0.58524,-2.0264
0,-0.93215,0.33533,0.48434,-0.75687,0,-0.70266,0.67967,0.55327,-0.7017
0,0.66836,-1.0263,0.97986,-0.012762,0,-0.66371,0.050731,0.60675,-0.208
0,3.2137,0.43302,0.7103,-0.33949,0,2.6438,-0.14795,-0.1324,-3.1212
0,2.1462,0.0024273,-1.325,1.1413,0,1.0984,-0.44201,0.14607,-0.35067
0,0.050846,1.3918,0.50321,-0.62098,0,-1.1526,0.86139,-0.090145,-0.96009
0,-1.0954,-1.2408,-0.1383,-1.5462,0,-0.45287,-0.087067,1.8091,-1.5678
0,-0.61051,1.0024,-0.40965,0.0092308,0,-0.89396,2.6443,-0.46263,-2.3483
0,-1.5695,-1.035,-1.0026,0.72053,0,-1.4554,1.5015,-2.1323,2.4534
0,0.38366,-0.090062,0.54791,-0.27071,0,0.40414,-0.032233,0.1868,-0.78833
0,0.86677,-1.69,-0.20562,-1.6997,0,0.08606,-2.5888,2.6524,-0.68314
0,-0.98099,1.4078,0.21354,0.25712,0,-0.43931,1.6913,-0.03003,-2.3703
0,-1.1166,-0.56354,-0.59214,-0.84778,0,-0.47804,0.17467,0.38294,0.21656
0,-0.84153,-0.12231,0.26554,0.25714,0,-0.47692,0.74159,0.067377,-0.60107
0,-0.24313,-0.63342,0.25811,-0.090527,0,-0.42628,-0.074709,0.69217,-0.037304
0,1.4807,0.055451,0.22626,0.40165,0,0.31553,0.81237,-0.53523,-1.2215
0,-0.76832,0.4092,0.1454,-0.40825,0,-0.027882,0.67584,-0.28449,-0.34602
0,0.34488,0.97944,-0.10306,-0.39796,0,-0.48514,1.2244,-1.3876,0.53726
0,0.96169,0.25335,0.12159,0.48812,0,-0.5486,1.9341,-0.70741,-1.3967
0,-0.96653,-0.45827,0.10755,-0.25387,0,-0.28037,-0.88272,1.0668,0.415
0,-1.378,-0.7531,0.27454,-0.45578,0,-1.2199,0.29554,1.3965,0.91543
0,0.47874,0.20287,1.0246,-0.464,0,1.1544,-0.45796,0.70774,-2.3709
0,-0.24981,1.5022,0.16527,-3.3575,0,-5.7939,-2.7735,3.0799,-10.013
0,-0.55427,0.57062,-0.15598,-0.019807,0,0.49298,0.63383,-0.4808,-0.68887
0,0.52155,0.9738,0.74828,-0.18396,0,1.96,-0.59492,0.2239,-2.6953
0,1.4231,1.4786,1.1693,-1.2239,0,0.93985,0.71263,1.7247,-2.6221
0,0.18402,2.2847,1.5836,1.1213,0,-1.0625,3.1255,-3.061,0.046256
0,0.6302,0.16337,-0.12962,0.24346,0,1.1311,0.48741,-0.95806,-1.9483
0,-1.952,-2.1228,-1.8653,-0.35867,0,-1.8242,1.8785,-3.2433,2.8794
0,0.25054,0.92176,-0.0094784,-0.28435,0,0.81632,1.5193,-1.8072,-1.3668
0,-0.76085,0.6459,0.43215,-0.27463,0,0.80506,0.48868,0.25475,-1.6046
0,0.74144,0.34178,0.66267,-0.30857,0,0.125,0.66759,-0.62649,-0.45356
0,-0.25558,0.41479,1.224,1.1331,0,1.5634,-1.9748,0.99053,0.99315
0,-0.86593,0.37902,-4.3055,1.6109,0,-0.27697,-1.5731,0.62028,2.0733
0,-1.7815,-3.7084,-1.4919,1.0755,0,-4.3827,2.5884,-8.1669,2.894
0,-1.7337,-0.49308,-0.95024,1.649,0,-1.7212,1.108,-1.3238,1.222
0,0.76713,1.5176,0.7452,1.4322,0,-0.88885,2.0941,3.0128,-5.0013
0,-1.2391,-0.24115,-0.43277,0.68061,0,-1.6427,3.103,-1.6874,-0.28695
0,0.2855,0.16129,0.2257,-0.60286,0,0.60999,-0.7946,0.71273,-0.64143
0,1.0198,-0.63088,-0.18504,0.56419,0,0.45832,0.8022,-0.10892,-0.62121
0,-2.6041,-0.68781,-1.1037,0.41089,0,-1.1936,1.5127,-1.0731,1.1098
